#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin_evidence" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin_evidence" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin_evidence" name="distribution" x="@birthRate.t:alignment_twin_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa1.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa2.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin_evidence" id="treeLikelihood.alignment_twin_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin_evidence">
#            <siteModel id="SiteModel.s:alignment_twin_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin_evidence" kappa1="@kappa1.s:alignment_twin_evidence" kappa2="@kappa2.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-11706.245796961333	-11702.358783132977	-11706.245796961333	3.887013828356194	-11706.245796961333	0.07675983053033192	6.443939718552268	5.150065501749657	0.22777067720354752	0.2683144811927814	0.2660182390840143	0.23789660251965686	10.04239759146011	28.103933064483563
1	-10054.305980116902	-10053.858073712825	-10054.305980116902	0.4479064040766847	-10054.305980116902	0.16905900425161272	10.310706878724558	1.7227550195020636	0.23152783529952306	0.25717007334604963	0.26027672578480393	0.25102536556962346	6.24450016517357	12.327977051552024
2	-9370.277453440787	-9370.481073663628	-9370.277453440787	-0.20362022284133685	-9370.277453440787	0.15961408567304608	5.146924886978818	1.5134509450338296	0.2217182444654232	0.2523257119138837	0.27008631661890375	0.2558697270017894	4.3734926252243955	13.538157235849958
3	-8313.174170370783	-8314.24179273927	-8313.174170370783	-1.0676223684872768	-8313.174170370783	0.19372942860409378	7.1023183793347	2.2892002507135487	0.2217182444654232	0.25393703842175347	0.268474990111034	0.2558697270017894	4.309781065080958	7.5909345758367355
4	-7039.0221260876315	-7050.660607273249	-7039.0221260876315	-11.63848118561798	-7039.0221260876315	1.0803677415438535	11.387633273213334	3.985016881021583	0.21349278794191154	0.2750093465839097	0.2668977516586445	0.24460011381553437	-4.835735691165038	3.01004333258224
5	-6983.611507044691	-6997.637262533207	-6983.611507044691	-14.02575548851603	-6983.611507044691	1.5538067956428827	11.387633273213334	7.788117911585656	0.2037136195920735	0.2772613558363809	0.26947650153999686	0.24954852303154884	-6.24523164364003	0.4789650398887941
6	-6939.052504345022	-6948.631801879468	-6939.052504345022	-9.579297534446681	-6939.052504345022	1.1646723722862595	8.669584888731967	4.184742519639247	0.22713735996863887	0.2635930101133083	0.2806920470602513	0.22857758285780166	-3.2138418418612797	1.5507341036916802
7	-6936.595927969518	-6945.150802980336	-6936.595927969518	-8.5548750108182	-6936.595927969518	0.8491159853775349	9.11081270613575	3.148063580049268	0.23881127984935044	0.26066625579120006	0.2747820496673637	0.22574041469208592	-2.439471090160657	1.342231630442895
8	-6827.406455461213	-6834.4577751089855	-6827.406455461213	-7.051319647772425	-6827.406455461213	0.6958726848683474	6.363655824854023	3.072650775635603	0.25909937413709877	0.26084488915982545	0.2688010418461784	0.21125469485689738	-1.5576784679035973	1.8092198638692991
9	-6700.658439196653	-6706.191193715497	-6700.658439196653	-5.532754518844689	-6700.658439196653	0.8460671252860443	3.1303082925694494	1.685494841875848	0.2778523558435477	0.26084921908730485	0.2595670243915947	0.2017314006775528	-1.5059290949083834	1.787848054308799
10	-6650.752274119608	-6654.743479014138	-6650.752274119608	-3.99120489452938	-6650.752274119608	0.4859364067692971	3.6009341153365173	1.2566456696776587	0.27842975903146777	0.2602718158993848	0.2595670243915947	0.2017314006775528	0.018395441800793666	3.7420501768815524
11	-6649.636191480927	-6655.241675841162	-6649.636191480927	-5.605484360235118	-6649.636191480927	0.6743840256056529	3.260127089616433	2.058716026328421	0.2839928100145661	0.2692744433984716	0.2489230332570506	0.19780971332991176	-1.382182845976018	1.9976286257640192
12	-6612.4875401019135	-6617.929341216832	-6612.4875401019135	-5.441801114918354	-6612.4875401019135	0.6810637485439625	1.5021857972564399	1.5964136153245183	0.3020243187340296	0.2589258470818671	0.25500933369435874	0.1840405004897447	-2.079748964427808	1.584732519932131
13	-6441.09673284558	-6446.418023444901	-6441.09673284558	-5.321290599320967	-6441.09673284558	0.7245932568265722	0.8744473058285787	1.2644527522913065	0.31475396832679614	0.24428438825270138	0.2704480378103967	0.17051360561010595	-2.3375772669908654	2.2700471401305387
