Sample	posterior	ESS(posterior)	likelihood	prior
0	-8054.5337268470175	N	-8042.081203017076	-12.452523829941558
1000	-6242.406819670246	2.0	-6239.63825140566	-2.7685682645850016
2000	-6241.807629740748	3.0	-6238.927467436966	-2.8801623037814243
3000	-6241.891980851051	4.0	-6238.694479894638	-3.1975009564127053
4000	-6244.510737558896	5.0	-6241.607835766583	-2.902901792312823
5000	-6242.359889758231	6.0	-6238.2898098003225	-4.07007995790792
6000	-6241.531995266634	7.0	-6238.512338941308	-3.019656325325496
7000	-6242.819292379215	8.0	-6240.119866959234	-2.6994254199810506
8000	-6241.012990649568	9.0	-6238.1107754831655	-2.902215166402032
9000	-6244.307346939489	9.0	-6241.243191931836	-3.0641550076535315
10000	-6241.326275464121	10.0	-6238.327699108308	-2.998576355813359
11000	-6241.038108650899	11.0	-6238.095552961501	-2.9425556893976523
12000	-6240.574400718703	12.0	-6237.856541609808	-2.7178591088947526
13000	-6241.54834570088	13.0	-6238.731554814113	-2.8167908867674347
14000	-6242.604877196505	14.0	-6239.024440159845	-3.580437036660057
15000	-6241.833074264517	15.0	-6238.35977327516	-3.473300989356762
16000	-6241.902085468621	16.0	-6238.791018237164	-3.111067231457101
17000	-6242.53205146729	17.0	-6238.635946413193	-3.896105054097244
18000	-6243.804910032957	18.0	-6240.432204473574	-3.3727055593833324
19000	-6244.479416285133	15.3	-6240.187186984962	-4.292229300171582
20000	-6243.1963615153845	13.3	-6240.241216854724	-2.9551446606604
21000	-6242.011460795306	14.9	-6239.5594859988105	-2.4519747964959784
22000	-6246.489094791197	10.9	-6243.574853819594	-2.9142409716029016
23000	-6244.672804849535	8.2	-6240.963938841475	-3.7088660080598115
24000	-6241.405617061975	11.0	-6238.33838201365	-3.067235048325548
25000	-6245.275827599588	8.8	-6241.552877954964	-3.722949644624154
26000	-6240.98844187141	11.8	-6237.929087402559	-3.059354468851046
27000	-6244.107020734428	10.9	-6240.211032505978	-3.8959882284499283
28000	-6242.41697568191	11.8	-6238.807465778864	-3.60950990304609
29000	-6246.04262250829	11.5	-6239.694414279952	-6.348208228337976
30000	-6242.265229753724	12.4	-6238.888067608058	-3.3771621456663503
31000	-6242.637782383247	13.0	-6239.963524328521	-2.6742580547259918
32000	-6244.503451354553	13.3	-6241.389495449726	-3.1139559048267813
33000	-6242.659355905105	14.0	-6239.7674754506625	-2.891880454442391
34000	-6241.698692290904	15.5	-6238.979512130696	-2.719180160207861
35000	-6242.153765111076	16.5	-6239.152004492937	-3.0017606181387433
36000	-6241.552607868973	16.9	-6237.984010683341	-3.5685971856318304
37000	-6245.819690972055	19.8	-6242.559851931864	-3.259839040191038
38000	-6241.005379703615	21.4	-6237.453914456379	-3.5514652472361954
39000	-6242.542417195817	21.3	-6238.488448062083	-4.0539691337331565
40000	-6241.34066197915	21.1	-6238.682707640155	-2.657954338995437
41000	-6242.908210399435	21.8	-6239.815129468403	-3.093080931032298
42000	-6240.585790006928	21.8	-6237.905397091512	-2.6803929154155384
43000	-6241.73767624585	21.9	-6238.7050827772	-3.032593468649818
44000	-6242.029886777758	21.3	-6239.030306836688	-2.99957994106997
45000	-6242.608723623423	21.8	-6239.450501838275	-3.158221785148065
46000	-6241.20522932279	20.4	-6238.4136240022945	-2.791605320495721
47000	-6241.548830360598	19.5	-6238.316590729121	-3.232239631476299
48000	-6242.889053182606	20.3	-6240.19118601348	-2.69786716912681
49000	-6241.34052337034	16.4	-6238.477379873936	-2.863143496403978
50000	-6243.11113757684	17.5	-6239.616129891987	-3.4950076848530465
51000	-6242.807820927806	18.2	-6239.557297241372	-3.250523686433186
52000	-6243.166803944789	19.1	-6239.815646094982	-3.3511578498064694
53000	-6243.744368620671	20.2	-6238.80985475513	-4.9345138655405485
54000	-6242.043784372846	20.5	-6239.027145447568	-3.0166389252781918
55000	-6241.273567326398	21.0	-6237.827337804931	-3.4462295214667864
56000	-6242.2149671457655	21.4	-6239.501839761498	-2.7131273842680317
57000	-6243.022802142838	22.0	-6239.551077072744	-3.4717250700943882
58000	-6242.623207174363	22.4	-6239.91393617472	-2.7092709996434925
59000	-6242.2953120054835	22.7	-6239.306668447141	-2.9886435583417357
60000	-6241.624696802589	23.1	-6238.96939794048	-2.655298862108886
61000	-6242.627906482109	23.6	-6238.087858000905	-4.54004848120405
62000	-6241.100520455638	23.3	-6237.664671179753	-3.4358492758847192
63000	-6241.992017571481	23.4	-6239.13839216178	-2.8536254097008946
64000	-6241.480029012134	23.3	-6238.523965032979	-2.9560639791549788
65000	-6241.637266970597	23.1	-6238.692080960217	-2.9451860103802314
66000	-6242.2690832044555	23.3	-6239.174451086234	-3.094632118221541
67000	-6242.940155229706	24.1	-6239.001287524993	-3.938867704712915
68000	-6241.384225783423	23.6	-6238.850075096829	-2.5341506865947228
69000	-6242.205599764639	24.4	-6238.69955190254	-3.5060478620991082
70000	-6242.8530742344765	25.2	-6239.897591184843	-2.9554830496333917
71000	-6241.952091439299	25.2	-6238.981005358338	-2.971086080960754
72000	-6242.287065578222	25.3	-6238.709340899503	-3.577724678718735
73000	-6244.259727866481	27.4	-6241.195466192545	-3.0642616739360538
74000	-6243.701025715778	28.1	-6239.778304746351	-3.92272096942736
75000	-6244.4901803394205	28.6	-6242.040635508594	-2.449544830826133
76000	-6241.585266463269	29.7	-6238.637540162904	-2.947726300365084
77000	-6241.098532999549	31.4	-6238.573647998062	-2.5248850014870974
78000	-6243.032117338634	31.7	-6239.3469904252615	-3.685126913371819
79000	-6242.8868894717525	31.1	-6239.82817516837	-3.0587143033826334
80000	-6243.422436248694	31.0	-6240.082226296971	-3.3402099517222528
81000	-6242.685519352995	31.3	-6239.975754809778	-2.7097645432167425
82000	-6242.616870109163	31.7	-6239.8700483596285	-2.7468217495344103
83000	-6243.845926378993	32.1	-6240.959011134402	-2.8869152445906243
84000	-6244.769195774795	32.4	-6242.159644451715	-2.6095513230791676
85000	-6243.305392853267	32.2	-6240.022717297815	-3.2826755554528413
86000	-6241.6146628203505	33.4	-6238.597675445276	-3.0169873750745513
87000	-6242.232923647941	34.1	-6238.403054683591	-3.829868964350056
88000	-6243.836045922846	33.5	-6241.288884966371	-2.547160956474423
89000	-6244.964287002348	33.1	-6242.566335313174	-2.3979516891739587
90000	-6242.563444628512	33.6	-6239.009076144421	-3.5543684840912118
91000	-6244.602987185886	32.2	-6240.571168218217	-4.0318189676694995
92000	-6242.325871955709	33.2	-6239.339866021797	-2.9860059339112075
93000	-6243.712344270514	32.2	-6240.871483107205	-2.8408611633094534
94000	-6242.937899899685	32.3	-6239.641655138479	-3.2962447612061707
95000	-6245.656200460777	31.2	-6242.864670255202	-2.791530205574567
96000	-6245.684833146431	29.5	-6243.097539478336	-2.587293668094645
97000	-6242.516717451411	30.3	-6239.56372959343	-2.9529878579807045
98000	-6241.220548053779	33.7	-6238.281979867487	-2.9385681862909516
99000	-6242.189338380481	32.4	-6239.245149770778	-2.9441886097025236
100000	-6244.037647546269	32.1	-6241.066704888421	-2.9709426578479636
101000	-6245.601001464623	30.5	-6242.835355546818	-2.7656459178040556
102000	-6243.639042503741	30.0	-6240.67833729205	-2.960705211690389
103000	-6241.0281071901145	32.9	-6238.290313959388	-2.7377932307263637
104000	-6242.570464361098	33.4	-6240.05936567127	-2.511098689827884
105000	-6243.390271984358	33.2	-6240.387502046388	-3.0027699379693495
106000	-6243.011615753008	33.5	-6239.560084442308	-3.4515313107007186
107000	-6241.244065917664	34.4	-6238.06000992222	-3.184055995443879
108000	-6245.767440471484	35.9	-6242.1549290684725	-3.6125114030121126
109000	-6242.425117491036	36.4	-6238.818186575498	-3.606930915538289
110000	-6243.2843870444885	36.6	-6240.699800901647	-2.5845861428415366
111000	-6242.088253141252	37.6	-6238.88855542661	-3.1996977146420322
112000	-6244.802627137799	37.0	-6241.613074470903	-3.1895526668963763
113000	-6241.209646699358	39.0	-6238.252954182073	-2.9566925172845195
114000	-6243.652410509831	39.4	-6240.214605759827	-3.4378047500043127
115000	-6240.828536365557	40.5	-6237.969044859495	-2.859491506062454
116000	-6241.649414168371	41.2	-6238.368811269835	-3.280602898535919
117000	-6242.957451195616	41.6	-6238.616437521215	-4.341013674401615
118000	-6243.707780658696	42.2	-6240.990224260102	-2.717556398593848
119000	-6242.826924006845	41.1	-6238.543737325423	-4.283186681421877
120000	-6243.199059110048	41.4	-6240.062794706497	-3.1362644035517007
121000	-6242.23276581547	41.7	-6239.056377871886	-3.1763879435835323
122000	-6242.898873816837	42.2	-6240.529101515204	-2.369772301633057
123000	-6243.559593552268	42.9	-6239.2353964227905	-4.324197129477335
124000	-6244.890899714311	44.0	-6240.781020054638	-4.109879659672904
125000	-6241.971237611127	44.4	-6239.473771339994	-2.4974662711335727
126000	-6244.651630900601	45.2	-6240.089778637404	-4.561852263196789
127000	-6246.696783194276	46.7	-6242.179362516138	-4.517420678137415
128000	-6252.416065849154	46.1	-6243.799080050908	-8.616985798245963
129000	-6242.7694266220005	45.3	-6239.928777232889	-2.8406493891119404
130000	-6242.953703461732	45.7	-6240.590045320189	-2.3636581415427407
131000	-6243.819611483341	44.5	-6241.1179778096675	-2.7016336736733537
132000	-6240.92664708493	49.9	-6237.814908231342	-3.1117388535874153
133000	-6246.16905445255	45.0	-6243.285992471075	-2.8830619814749063
134000	-6242.048905645495	47.4	-6239.161124579867	-2.8877810656289595
135000	-6242.9704471954765	47.8	-6238.489704160189	-4.480743035287674
136000	-6242.870159099946	48.3	-6239.368326659729	-3.5018324402168517
137000	-6243.159652241983	48.4	-6240.167243004909	-2.992409237073929
138000	-6240.924143821999	52.1	-6237.990117696248	-2.934026125751039
139000	-6243.12983989968	51.1	-6238.070332117337	-5.059507782343185
140000	-6244.0773535571225	51.8	-6241.427364011679	-2.64998954544314
141000	-6242.306175241743	52.3	-6239.912131494835	-2.394043746907852
142000	-6244.4801900848315	53.2	-6239.682957721713	-4.7972323631188285
143000	-6245.842072290296	53.4	-6240.833161915102	-5.008910375193313
144000	-6241.415624578879	54.5	-6238.59198802835	-2.823636550529261
145000	-6241.52078161417	55.4	-6238.527656275199	-2.993125338971052
146000	-6241.586352973419	56.0	-6238.682637334861	-2.9037156385572076
147000	-6245.596603646338	57.6	-6242.47772032484	-3.1188833214970515
148000	-6244.685351811475	58.0	-6242.195815890048	-2.489535921427058
149000	-6241.340156878345	59.3	-6238.468567374766	-2.871589503578361
